user_id,variant,converted,pre_spend,sessions,clicks
USR_05878,B (Treatment),0,37.19,7,4
USR_05879,B (Treatment),1,50.62,5,4
USR_05880,B (Treatment),0,22.81,4,2
USR_05881,B (Treatment),0,101.81,4,0
USR_05882,B (Treatment),0,100.74,7,1
USR_05883,B (Treatment),0,22.12,4,2
USR_05884,B (Treatment),0,99.22,3,1
USR_05885,B (Treatment),0,50.96,2,0
USR_05886,B (Treatment),0,66.5,2,1
USR_05887,B (Treatment),0,43.11,4,1
USR_05888,B (Treatment),0,45.3,5,1
USR_05889,B (Treatment),0,27.94,4,2
USR_05890,B (Treatment),0,22.38,7,6
USR_05891,B (Treatment),0,21.5,4,1
USR_05892,B (Treatment),0,84.58,9,2
USR_05893,B (Treatment),0,48.78,6,3
USR_05894,B (Treatment),0,23.16,6,1
USR_05895,B (Treatment),0,46.2,1,0
USR_05896,B (Treatment),0,11.51,3,5
USR_05897,B (Treatment),0,22.81,2,2
USR_05898,B (Treatment),0,89.68,6,4
USR_05899,B (Treatment),0,30.09,3,0
USR_05900,B (Treatment),1,83.02,4,1
USR_05901,B (Treatment),0,40.78,6,3
USR_05902,B (Treatment),0,66.78,5,3
USR_05903,B (Treatment),0,18.73,6,3
USR_05904,B (Treatment),0,60.56,3,0
USR_05905,B (Treatment),0,6.38,3,1
USR_05906,B (Treatment),0,32.07,5,1
USR_05907,B (Treatment),0,92.61,5,5
USR_05908,B (Treatment),0,44.29,3,1
USR_05909,B (Treatment),0,21.99,4,1
USR_05910,B (Treatment),0,87.93,3,3
USR_05911,B (Treatment),1,140.24,4,4
USR_05912,B (Treatment),0,36.51,5,2
USR_05913,B (Treatment),0,12.24,6,4
USR_05914,B (Treatment),0,44.71,6,2
USR_05915,B (Treatment),0,69.33,7,2
USR_05916,B (Treatment),0,37.89,8,4
USR_05917,B (Treatment),0,7.29,4,3
USR_05918,B (Treatment),0,65.0,5,3
USR_05919,B (Treatment),0,25.64,7,3
USR_05920,B (Treatment),0,31.75,3,2
USR_05921,B (Treatment),0,12.76,6,4
USR_05922,B (Treatment),1,4.83,5,3
USR_05923,B (Treatment),0,18.21,2,1
USR_05924,B (Treatment),0,29.8,4,4
USR_05925,B (Treatment),0,29.34,5,0
USR_05926,B (Treatment),0,104.63,3,1
USR_05927,B (Treatment),0,20.05,5,4
USR_05928,B (Treatment),0,78.71,4,2
USR_05929,B (Treatment),1,47.69,3,2
USR_05930,B (Treatment),1,113.89,7,2
USR_05931,B (Treatment),0,41.22,4,2
USR_05932,B (Treatment),0,8.07,7,7
USR_05933,B (Treatment),0,38.79,3,0
USR_05934,B (Treatment),0,5.12,2,0
USR_05935,B (Treatment),0,17.93,1,0
USR_05936,B (Treatment),0,39.2,7,3
USR_05937,B (Treatment),0,39.85,2,1
USR_05938,B (Treatment),0,77.06,7,2
USR_05939,B (Treatment),0,57.39,4,2
USR_05940,B (Treatment),0,107.2,2,1
USR_05941,B (Treatment),0,77.01,4,2
USR_05942,B (Treatment),0,71.19,5,1
USR_05943,B (Treatment),0,133.3,6,3
USR_05944,B (Treatment),0,74.69,5,3
USR_05945,B (Treatment),0,96.4,3,2
USR_05946,B (Treatment),0,11.57,4,3
USR_05947,B (Treatment),0,34.9,6,6
USR_05948,B (Treatment),1,55.86,4,3
USR_05949,B (Treatment),0,45.58,2,3
USR_05950,B (Treatment),0,24.97,2,0
USR_05951,B (Treatment),0,71.73,6,3
USR_05952,B (Treatment),0,82.51,7,2
USR_05953,B (Treatment),0,41.0,5,4
USR_05954,B (Treatment),0,36.15,3,2
USR_05955,B (Treatment),0,30.29,4,0
USR_05956,B (Treatment),0,73.61,5,3
USR_05957,B (Treatment),0,35.65,4,3
USR_05958,B (Treatment),0,44.63,4,2
USR_05959,B (Treatment),0,90.22,4,2
USR_05960,B (Treatment),0,52.45,4,0
USR_05961,B (Treatment),0,44.64,1,1
USR_05962,B (Treatment),0,28.51,7,1
USR_05963,B (Treatment),0,42.98,4,2
USR_05964,B (Treatment),0,25.55,4,4
USR_05965,B (Treatment),0,50.34,2,1
USR_05966,B (Treatment),0,31.16,3,2
USR_05967,B (Treatment),0,34.1,5,4
USR_05968,B (Treatment),0,43.21,4,0
USR_05969,B (Treatment),0,115.42,6,5
USR_05970,B (Treatment),0,55.24,4,1
USR_05971,B (Treatment),0,18.1,4,1
USR_05972,B (Treatment),0,35.65,1,1
USR_05973,B (Treatment),0,29.01,3,2
USR_05974,B (Treatment),0,28.06,3,1
USR_05975,B (Treatment),0,28.83,4,0
USR_05976,B (Treatment),0,36.36,4,1
USR_05977,B (Treatment),1,26.04,6,6
USR_05978,B (Treatment),0,26.13,9,2
USR_05979,B (Treatment),0,29.09,3,3
USR_05980,B (Treatment),0,28.08,3,1
USR_05981,B (Treatment),0,23.22,6,3
USR_05982,B (Treatment),0,63.19,6,3
USR_05983,B (Treatment),0,33.05,5,2
USR_05984,B (Treatment),0,37.52,5,0
USR_05985,B (Treatment),0,35.55,6,1
USR_05986,B (Treatment),0,27.29,3,1
USR_05987,B (Treatment),0,22.54,6,6
USR_05988,B (Treatment),0,67.1,5,5
USR_05989,B (Treatment),1,23.52,3,0
USR_05990,B (Treatment),0,24.39,3,3
USR_05991,B (Treatment),0,79.72,2,0
USR_05992,B (Treatment),0,29.44,5,4
USR_05993,B (Treatment),0,42.97,6,4
USR_05994,B (Treatment),0,34.37,6,6
USR_05995,B (Treatment),1,41.88,5,2
USR_05996,B (Treatment),1,102.7,3,2
USR_05997,B (Treatment),0,25.58,6,4
USR_05998,B (Treatment),0,63.32,5,2
USR_05999,B (Treatment),0,66.94,5,6
USR_06000,B (Treatment),0,63.88,7,2
USR_06001,B (Treatment),0,99.97,4,5
USR_06002,B (Treatment),0,7.55,2,2
USR_06003,B (Treatment),0,14.66,6,3
USR_06004,B (Treatment),0,22.14,1,0
USR_06005,B (Treatment),0,30.64,2,0
USR_06006,B (Treatment),0,50.87,2,2
USR_06007,B (Treatment),0,23.05,3,2
USR_06008,B (Treatment),1,22.92,5,5
USR_06009,B (Treatment),0,45.82,2,1
USR_06010,B (Treatment),1,58.82,8,6
USR_06011,B (Treatment),0,42.46,4,3
USR_06012,B (Treatment),1,60.68,5,5
USR_06013,B (Treatment),0,12.34,7,2
USR_06014,B (Treatment),0,26.08,2,1
USR_06015,B (Treatment),0,21.38,3,0
USR_06016,B (Treatment),0,29.45,4,2
USR_06017,B (Treatment),0,40.95,3,2
USR_06018,B (Treatment),0,10.02,7,2
USR_06019,B (Treatment),0,29.23,5,1
USR_06020,B (Treatment),1,25.88,2,1
USR_06021,B (Treatment),0,13.31,5,2
USR_06022,B (Treatment),0,61.63,3,1
USR_06023,B (Treatment),0,42.3,5,2
USR_06024,B (Treatment),0,29.6,1,0
USR_06025,B (Treatment),1,110.95,1,0
USR_06026,B (Treatment),0,14.34,6,3
USR_06027,B (Treatment),0,114.69,5,0
USR_06028,B (Treatment),0,36.13,2,0
USR_06029,B (Treatment),0,24.36,6,4
USR_06030,B (Treatment),0,30.15,5,3
USR_06031,B (Treatment),0,32.42,4,1
USR_06032,B (Treatment),0,123.85,4,1
USR_06033,B (Treatment),0,51.05,5,0
USR_06034,B (Treatment),0,18.84,6,2
USR_06035,B (Treatment),1,66.86,4,2
USR_06036,B (Treatment),0,32.63,6,5
USR_06037,B (Treatment),0,3.58,6,0
USR_06038,B (Treatment),0,65.81,6,2
USR_06039,B (Treatment),0,66.9,3,1
USR_06040,B (Treatment),0,33.9,7,5
USR_06041,B (Treatment),0,26.99,6,1
USR_06042,B (Treatment),1,71.13,5,0
USR_06043,B (Treatment),0,25.97,7,3
USR_06044,B (Treatment),1,81.1,5,3
USR_06045,B (Treatment),0,26.44,4,3
USR_06046,B (Treatment),0,39.03,8,3
USR_06047,B (Treatment),0,54.46,3,1
USR_06048,B (Treatment),0,47.38,3,1
USR_06049,B (Treatment),0,24.83,8,2
USR_06050,B (Treatment),0,52.5,9,9
USR_06051,B (Treatment),0,64.85,4,2
USR_06052,B (Treatment),0,19.6,5,1
USR_06053,B (Treatment),0,55.43,7,3
USR_06054,B (Treatment),0,38.19,4,3
USR_06055,B (Treatment),0,20.62,4,2
USR_06056,B (Treatment),0,51.06,3,1
USR_06057,B (Treatment),0,69.48,5,3
USR_06058,B (Treatment),0,28.22,5,3
USR_06059,B (Treatment),0,52.77,3,0
USR_06060,B (Treatment),0,32.45,3,0
USR_06061,B (Treatment),0,61.15,7,7
USR_06062,B (Treatment),0,77.5,4,1
USR_06063,B (Treatment),0,49.34,1,0
USR_06064,B (Treatment),0,64.45,1,2
USR_06065,B (Treatment),0,71.61,4,1
USR_06066,B (Treatment),0,28.08,2,1
USR_06067,B (Treatment),0,32.05,3,2
USR_06068,B (Treatment),1,53.63,4,1
USR_06069,B (Treatment),0,88.15,8,3
USR_06070,B (Treatment),0,17.08,2,0
USR_06071,B (Treatment),0,57.37,6,2
USR_06072,B (Treatment),0,83.74,4,2
USR_06073,B (Treatment),1,37.39,4,3
USR_06074,B (Treatment),1,41.71,3,3
USR_06075,B (Treatment),0,41.06,5,2
USR_06076,B (Treatment),0,39.52,2,0
USR_06077,B (Treatment),0,24.25,3,3
USR_06078,B (Treatment),0,38.4,2,0
USR_06079,B (Treatment),0,24.84,3,2
USR_06080,B (Treatment),0,61.8,6,4
USR_06081,B (Treatment),0,10.95,4,0
USR_06082,B (Treatment),0,69.91,3,0
USR_06083,B (Treatment),0,76.56,7,4
USR_06084,B (Treatment),0,47.1,3,3
USR_06085,B (Treatment),1,109.46,4,2
USR_06086,B (Treatment),0,55.0,5,3
USR_06087,B (Treatment),0,50.95,3,2
USR_06088,B (Treatment),0,10.45,9,4
USR_06089,B (Treatment),0,79.53,6,3
USR_06090,B (Treatment),0,22.28,4,0
USR_06091,B (Treatment),1,20.32,5,5
USR_06092,B (Treatment),0,48.34,2,1
USR_06093,B (Treatment),0,24.94,7,2
USR_06094,B (Treatment),0,37.05,7,2
USR_06095,B (Treatment),0,83.31,6,0
USR_06096,B (Treatment),0,101.85,7,2
USR_06097,B (Treatment),0,28.23,7,2
USR_06098,B (Treatment),0,38.07,4,2
USR_06099,B (Treatment),0,143.83,4,2
USR_06100,B (Treatment),0,101.28,4,3
USR_06101,B (Treatment),0,72.5,4,0
USR_06102,B (Treatment),0,24.89,3,2
USR_06103,B (Treatment),0,28.58,3,3
USR_06104,B (Treatment),0,72.04,4,2
USR_06105,B (Treatment),1,9.12,2,0
USR_06106,B (Treatment),0,80.26,6,2
USR_06107,B (Treatment),0,92.55,4,3
USR_06108,B (Treatment),0,34.4,7,6
USR_06109,B (Treatment),1,102.85,2,0
USR_06110,B (Treatment),0,56.51,2,1
USR_06111,B (Treatment),1,18.1,3,2
USR_06112,B (Treatment),0,45.52,6,0
USR_06113,B (Treatment),0,26.76,6,1
USR_06114,B (Treatment),0,49.33,5,0
USR_06115,B (Treatment),0,17.1,6,2
USR_06116,B (Treatment),0,107.52,1,0
USR_06117,B (Treatment),0,61.25,3,1
USR_06118,B (Treatment),0,31.87,4,2
USR_06119,B (Treatment),0,50.17,2,2
USR_06120,B (Treatment),0,42.08,3,1
USR_06121,B (Treatment),0,109.82,4,0
USR_06122,B (Treatment),0,41.54,5,0
USR_06123,B (Treatment),0,48.32,5,4
USR_06124,B (Treatment),0,15.12,5,4
USR_06125,B (Treatment),0,49.05,3,0
USR_06126,B (Treatment),0,55.19,3,0
USR_06127,B (Treatment),0,20.21,5,4
USR_06128,B (Treatment),0,66.54,7,4
USR_06129,B (Treatment),0,8.26,6,3
USR_06130,B (Treatment),0,37.9,3,1
USR_06131,B (Treatment),0,14.65,2,2
USR_06132,B (Treatment),1,44.31,6,2
USR_06133,B (Treatment),0,33.01,4,1
USR_06134,B (Treatment),0,57.64,3,0
USR_06135,B (Treatment),0,41.16,4,2
USR_06136,B (Treatment),0,56.68,4,4
USR_06137,B (Treatment),0,44.96,5,1
USR_06138,B (Treatment),1,82.67,9,7
USR_06139,B (Treatment),0,75.58,7,4
USR_06140,B (Treatment),0,25.79,2,0
USR_06141,B (Treatment),0,78.89,5,3
USR_06142,B (Treatment),0,54.91,3,1
USR_06143,B (Treatment),1,87.36,3,0
USR_06144,B (Treatment),0,20.78,5,1
USR_06145,B (Treatment),0,17.02,2,0
USR_06146,B (Treatment),1,17.28,12,8
USR_06147,B (Treatment),0,102.65,4,4
USR_06148,B (Treatment),0,88.43,6,3
USR_06149,B (Treatment),0,75.52,7,3
USR_06150,B (Treatment),0,15.56,7,4
USR_06151,B (Treatment),0,76.06,4,2
USR_06152,B (Treatment),1,16.37,8,3
USR_06153,B (Treatment),0,3.67,4,1
USR_06154,B (Treatment),0,32.52,4,2
USR_06155,B (Treatment),0,38.54,7,4
USR_06156,B (Treatment),0,95.22,1,1
USR_06157,B (Treatment),0,20.55,8,1
USR_06158,B (Treatment),1,150.33,5,3
USR_06159,B (Treatment),0,49.12,4,0
USR_06160,B (Treatment),0,40.23,3,2
USR_06161,B (Treatment),1,40.09,3,2
USR_06162,B (Treatment),1,16.96,6,4
USR_06163,B (Treatment),0,34.46,4,3
USR_06164,B (Treatment),0,51.51,8,4
USR_06165,B (Treatment),0,77.03,2,0
USR_06166,B (Treatment),0,33.53,5,3
USR_06167,B (Treatment),0,48.81,6,4
USR_06168,B (Treatment),1,69.94,2,0
USR_06169,B (Treatment),0,32.83,7,6
USR_06170,B (Treatment),0,80.09,5,1
USR_06171,B (Treatment),0,61.57,4,1
USR_06172,B (Treatment),0,72.46,2,0
USR_06173,B (Treatment),0,9.79,6,6
USR_06174,B (Treatment),0,35.59,9,3
USR_06175,B (Treatment),0,27.61,5,5
USR_06176,B (Treatment),0,7.89,5,3
USR_06177,B (Treatment),0,75.89,3,0
USR_06178,B (Treatment),0,13.1,4,2
USR_06179,B (Treatment),0,97.25,4,3
USR_06180,B (Treatment),0,41.98,5,2
USR_06181,B (Treatment),0,57.98,5,1
USR_06182,B (Treatment),0,28.19,5,1
USR_06183,B (Treatment),0,79.74,4,1
USR_06184,B (Treatment),0,40.98,7,1
USR_06185,B (Treatment),0,60.02,8,3
USR_06186,B (Treatment),1,85.0,5,3
USR_06187,B (Treatment),0,65.11,1,0
USR_06188,B (Treatment),0,33.01,5,2
USR_06189,B (Treatment),0,41.13,8,3
USR_06190,B (Treatment),0,73.92,2,4
USR_06191,B (Treatment),0,2.25,2,1
USR_06192,B (Treatment),1,36.09,3,2
USR_06193,B (Treatment),0,43.61,15,7
USR_06194,B (Treatment),0,52.88,5,1
USR_06195,B (Treatment),0,28.2,4,3
USR_06196,B (Treatment),0,40.62,3,2
USR_06197,B (Treatment),0,48.9,6,2
USR_06198,B (Treatment),0,48.33,8,4
USR_06199,B (Treatment),0,47.24,4,0
USR_06200,B (Treatment),0,33.73,4,0
USR_06201,B (Treatment),0,50.38,6,4
USR_06202,B (Treatment),1,93.84,2,3
USR_06203,B (Treatment),0,41.04,3,1
USR_06204,B (Treatment),0,49.96,1,0
USR_06205,B (Treatment),0,40.56,3,2
USR_06206,B (Treatment),0,90.92,4,3
USR_06207,B (Treatment),0,36.18,8,4
USR_06208,B (Treatment),0,22.64,2,1
USR_06209,B (Treatment),0,66.57,6,3
USR_06210,B (Treatment),0,34.97,5,1
USR_06211,B (Treatment),0,64.29,6,3
USR_06212,B (Treatment),0,31.16,2,1
USR_06213,B (Treatment),0,18.96,2,1
USR_06214,B (Treatment),0,41.94,7,2
USR_06215,B (Treatment),0,14.26,2,1
USR_06216,B (Treatment),0,52.14,7,2
USR_06217,B (Treatment),0,71.78,3,2
USR_06218,B (Treatment),0,125.0,3,0
USR_06219,B (Treatment),1,30.24,6,4
USR_06220,B (Treatment),0,25.44,4,3
USR_06221,B (Treatment),0,70.73,3,3
USR_06222,B (Treatment),1,67.71,3,1
USR_06223,B (Treatment),1,70.41,3,0
USR_06224,B (Treatment),0,126.14,5,3
USR_06225,B (Treatment),0,43.67,2,0
USR_06226,B (Treatment),0,141.49,7,1
USR_06227,B (Treatment),0,34.16,4,3
USR_06228,B (Treatment),0,26.99,5,1
USR_06229,B (Treatment),0,25.21,8,4
USR_06230,B (Treatment),0,24.08,4,3
USR_06231,B (Treatment),0,129.76,5,1
USR_06232,B (Treatment),0,88.05,6,5
USR_06233,B (Treatment),0,122.86,7,2
USR_06234,B (Treatment),0,9.31,5,2
USR_06235,B (Treatment),0,16.27,4,0
USR_06236,B (Treatment),0,35.07,6,3
USR_06237,B (Treatment),0,31.46,3,1
USR_06238,B (Treatment),0,50.12,2,3
USR_06239,B (Treatment),0,44.38,3,2
USR_06240,B (Treatment),0,20.18,4,3
USR_06241,B (Treatment),0,29.09,5,1
USR_06242,B (Treatment),0,36.46,6,4
USR_06243,B (Treatment),0,17.86,7,3
USR_06244,B (Treatment),0,39.73,4,1
USR_06245,B (Treatment),0,18.8,8,5
USR_06246,B (Treatment),1,38.97,3,4
USR_06247,B (Treatment),0,22.5,4,0
USR_06248,B (Treatment),0,75.89,6,4
USR_06249,B (Treatment),0,56.41,5,5
USR_06250,B (Treatment),0,55.53,6,2
USR_06251,B (Treatment),0,67.01,6,2
USR_06252,B (Treatment),0,58.32,7,5
USR_06253,B (Treatment),0,76.18,6,6
USR_06254,B (Treatment),0,47.39,3,3
USR_06255,B (Treatment),0,66.42,5,0
USR_06256,B (Treatment),0,54.45,4,3
USR_06257,B (Treatment),0,54.2,3,2
USR_06258,B (Treatment),0,13.46,4,2
USR_06259,B (Treatment),0,20.51,6,4
USR_06260,B (Treatment),0,50.45,9,6
USR_06261,B (Treatment),1,25.32,5,2
USR_06262,B (Treatment),0,41.07,4,1
USR_06263,B (Treatment),0,29.86,5,2
USR_06264,B (Treatment),0,30.68,5,2
USR_06265,B (Treatment),0,44.23,9,5
USR_06266,B (Treatment),0,35.78,5,4
USR_06267,B (Treatment),0,96.18,6,2
USR_06268,B (Treatment),0,14.63,5,4
USR_06269,B (Treatment),1,61.2,3,1
USR_06270,B (Treatment),0,68.75,4,0
USR_06271,B (Treatment),0,100.15,3,0
USR_06272,B (Treatment),0,44.92,4,2
USR_06273,B (Treatment),0,64.58,8,4
USR_06274,B (Treatment),0,95.44,3,0
USR_06275,B (Treatment),1,28.19,5,3
USR_06276,B (Treatment),0,22.6,5,2
USR_06277,B (Treatment),0,46.27,6,8
USR_06278,B (Treatment),0,37.0,2,0
USR_06279,B (Treatment),0,65.39,7,4
USR_06280,B (Treatment),0,15.38,10,3
USR_06281,B (Treatment),1,91.71,4,1
USR_06282,B (Treatment),0,50.72,3,0
USR_06283,B (Treatment),0,36.26,4,0
USR_06284,B (Treatment),0,43.09,8,2
USR_06285,B (Treatment),0,78.88,2,0
USR_06286,B (Treatment),1,59.01,5,0
USR_06287,B (Treatment),0,42.54,7,4
USR_06288,B (Treatment),0,37.62,2,1
USR_06289,B (Treatment),0,38.77,5,2
USR_06290,B (Treatment),1,63.7,4,0
USR_06291,B (Treatment),0,35.59,3,1
USR_06292,B (Treatment),0,60.71,7,3
USR_06293,B (Treatment),0,23.12,3,5
USR_06294,B (Treatment),0,26.01,4,2
USR_06295,B (Treatment),0,42.22,1,0
USR_06296,B (Treatment),0,37.43,4,1
USR_06297,B (Treatment),0,27.11,7,3
USR_06298,B (Treatment),0,18.68,3,1
USR_06299,B (Treatment),0,24.38,3,2
USR_06300,B (Treatment),0,105.28,6,3
USR_06301,B (Treatment),0,27.05,7,3
USR_06302,B (Treatment),0,44.35,2,2
USR_06303,B (Treatment),0,27.04,4,1
USR_06304,B (Treatment),0,35.03,4,0
USR_06305,B (Treatment),0,73.13,3,3
USR_06306,B (Treatment),0,36.86,10,4
USR_06307,B (Treatment),0,34.02,9,4
USR_06308,B (Treatment),0,28.18,2,2
USR_06309,B (Treatment),0,35.9,4,4
USR_06310,B (Treatment),0,54.4,4,2
USR_06311,B (Treatment),0,10.31,7,5
USR_06312,B (Treatment),0,16.61,4,2
USR_06313,B (Treatment),0,55.21,4,0
USR_06314,B (Treatment),0,43.87,6,6
USR_06315,B (Treatment),0,29.21,1,1
USR_06316,B (Treatment),0,57.17,1,1
USR_06317,B (Treatment),1,32.87,5,2
USR_06318,B (Treatment),0,72.46,2,3
USR_06319,B (Treatment),0,28.37,5,2
USR_06320,B (Treatment),0,22.71,2,1
USR_06321,B (Treatment),0,162.26,5,1
USR_06322,B (Treatment),0,63.87,5,1
USR_06323,B (Treatment),0,24.96,4,2
USR_06324,B (Treatment),0,33.04,3,2
USR_06325,B (Treatment),0,28.46,7,5
USR_06326,B (Treatment),0,12.35,5,1
USR_06327,B (Treatment),0,34.43,2,2
USR_06328,B (Treatment),0,46.76,5,4
USR_06329,B (Treatment),0,93.33,4,3
USR_06330,B (Treatment),0,39.77,4,2
USR_06331,B (Treatment),0,31.05,4,3
USR_06332,B (Treatment),0,100.22,8,6
USR_06333,B (Treatment),0,87.76,3,1
USR_06334,B (Treatment),1,46.58,5,4
USR_06335,B (Treatment),0,43.78,6,2
USR_06336,B (Treatment),0,54.01,9,4
USR_06337,B (Treatment),0,28.12,6,1
USR_06338,B (Treatment),0,42.65,7,5
USR_06339,B (Treatment),0,27.37,4,1
USR_06340,B (Treatment),1,89.49,5,1
USR_06341,B (Treatment),1,23.52,2,0
USR_06342,B (Treatment),0,48.87,1,0
USR_06343,B (Treatment),0,50.35,6,5
USR_06344,B (Treatment),0,93.87,9,8
USR_06345,B (Treatment),1,30.79,7,5
USR_06346,B (Treatment),1,26.58,6,2
USR_06347,B (Treatment),0,61.76,4,0
USR_06348,B (Treatment),0,56.92,4,1
USR_06349,B (Treatment),0,124.56,6,4
USR_06350,B (Treatment),0,47.11,8,3
USR_06351,B (Treatment),0,88.42,5,4
USR_06352,B (Treatment),0,82.7,4,3
USR_06353,B (Treatment),0,26.49,5,1
USR_06354,B (Treatment),0,13.88,4,2
USR_06355,B (Treatment),0,34.84,3,1
USR_06356,B (Treatment),0,70.8,7,2
USR_06357,B (Treatment),0,94.79,5,3
USR_06358,B (Treatment),0,1.72,5,4
USR_06359,B (Treatment),0,23.4,8,7
USR_06360,B (Treatment),0,54.01,4,0
USR_06361,B (Treatment),0,63.36,2,1
USR_06362,B (Treatment),0,20.95,4,2
USR_06363,B (Treatment),0,27.3,4,1
USR_06364,B (Treatment),0,11.59,4,1
USR_06365,B (Treatment),0,107.24,8,5
USR_06366,B (Treatment),0,49.08,3,2
USR_06367,B (Treatment),0,27.06,7,4
USR_06368,B (Treatment),1,84.94,5,4
USR_06369,B (Treatment),0,49.05,5,2
USR_06370,B (Treatment),1,93.79,6,4
USR_06371,B (Treatment),0,101.67,6,0
USR_06372,B (Treatment),0,21.0,5,6
USR_06373,B (Treatment),0,87.99,3,3
USR_06374,B (Treatment),0,86.06,5,4
USR_06375,B (Treatment),0,57.27,3,2
USR_06376,B (Treatment),0,60.09,6,3
USR_06377,B (Treatment),0,46.91,2,0
USR_06378,B (Treatment),0,18.08,2,0
USR_06379,B (Treatment),0,16.97,2,0
USR_06380,B (Treatment),0,109.83,7,2
USR_06381,B (Treatment),0,49.0,4,2
USR_06382,B (Treatment),0,36.44,3,1
USR_06383,B (Treatment),0,62.37,5,2
USR_06384,B (Treatment),1,26.32,3,0
USR_06385,B (Treatment),0,32.11,8,4
USR_06386,B (Treatment),0,43.98,5,3
USR_06387,B (Treatment),0,29.36,4,1
USR_06388,B (Treatment),0,58.64,3,0
USR_06389,B (Treatment),0,39.6,6,4
USR_06390,B (Treatment),0,58.38,4,0
USR_06391,B (Treatment),0,61.83,7,5
USR_06392,B (Treatment),0,83.69,6,3
USR_06393,B (Treatment),0,34.89,7,2
USR_06394,B (Treatment),0,20.63,5,4
USR_06395,B (Treatment),0,154.69,4,1
USR_06396,B (Treatment),0,93.78,8,4
USR_06397,B (Treatment),1,10.8,7,4
USR_06398,B (Treatment),1,168.15,3,0
USR_06399,B (Treatment),0,28.18,4,2
USR_06400,B (Treatment),0,39.88,5,3
USR_06401,B (Treatment),0,18.24,2,2
USR_06402,B (Treatment),0,46.4,3,2
USR_06403,B (Treatment),0,29.2,2,1
USR_06404,B (Treatment),0,18.72,3,3
USR_06405,B (Treatment),0,15.5,5,2
USR_06406,B (Treatment),0,24.82,5,4
USR_06407,B (Treatment),0,65.94,6,4
USR_06408,B (Treatment),0,58.97,9,5
USR_06409,B (Treatment),0,21.55,4,1
USR_06410,B (Treatment),1,33.84,2,1
USR_06411,B (Treatment),0,75.73,3,3
USR_06412,B (Treatment),0,34.72,2,1
USR_06413,B (Treatment),0,95.24,4,3
USR_06414,B (Treatment),1,144.23,2,0
USR_06415,B (Treatment),0,25.02,4,1
USR_06416,B (Treatment),0,27.37,5,1
USR_06417,B (Treatment),0,103.87,5,2
USR_06418,B (Treatment),1,34.31,2,1
USR_06419,B (Treatment),0,78.94,4,3
USR_06420,B (Treatment),0,48.84,3,0
USR_06421,B (Treatment),0,37.45,5,2
USR_06422,B (Treatment),0,63.83,5,2
USR_06423,B (Treatment),0,104.69,4,4
USR_06424,B (Treatment),0,86.63,3,2
USR_06425,B (Treatment),0,41.45,6,2
USR_06426,B (Treatment),0,49.75,7,4
USR_06427,B (Treatment),0,79.32,7,4
USR_06428,B (Treatment),0,51.68,7,1
USR_06429,B (Treatment),0,113.91,2,1
USR_06430,B (Treatment),0,6.06,4,1
USR_06431,B (Treatment),0,26.03,3,0
USR_06432,B (Treatment),1,60.61,2,1
USR_06433,B (Treatment),0,31.42,2,3
USR_06434,B (Treatment),0,106.75,4,4
USR_06435,B (Treatment),0,27.34,4,4
USR_06436,B (Treatment),0,46.39,6,0
USR_06437,B (Treatment),0,24.72,5,4
USR_06438,B (Treatment),0,40.52,3,2
USR_06439,B (Treatment),0,10.27,4,2
USR_06440,B (Treatment),0,14.86,4,1
USR_06441,B (Treatment),0,139.54,5,3
USR_06442,B (Treatment),0,43.83,6,1
USR_06443,B (Treatment),0,33.45,3,2
USR_06444,B (Treatment),0,18.28,5,3
USR_06445,B (Treatment),0,20.81,5,2
USR_06446,B (Treatment),1,129.94,9,7
USR_06447,B (Treatment),0,45.67,8,3
USR_06448,B (Treatment),0,85.09,8,4
USR_06449,B (Treatment),0,2.12,3,2
USR_06450,B (Treatment),0,28.59,8,5
USR_06451,B (Treatment),0,118.68,4,2
USR_06452,B (Treatment),0,30.14,2,0
USR_06453,B (Treatment),0,19.82,5,1
USR_06454,B (Treatment),0,57.22,3,2
USR_06455,B (Treatment),0,13.05,6,0
USR_06456,B (Treatment),0,10.52,3,2
USR_06457,B (Treatment),0,106.84,6,2
USR_06458,B (Treatment),0,24.62,2,1
USR_06459,B (Treatment),0,64.36,7,2
USR_06460,B (Treatment),0,133.02,6,2
USR_06461,B (Treatment),0,44.64,6,4
USR_06462,B (Treatment),0,62.96,6,4
USR_06463,B (Treatment),0,10.4,2,0
USR_06464,B (Treatment),0,22.89,2,1
USR_06465,B (Treatment),0,117.63,2,1
USR_06466,B (Treatment),0,33.6,6,3
USR_06467,B (Treatment),0,15.22,10,6
USR_06468,B (Treatment),1,60.86,5,0
USR_06469,B (Treatment),0,96.77,3,0
USR_06470,B (Treatment),0,30.21,4,1
USR_06471,B (Treatment),0,60.96,6,1
USR_06472,B (Treatment),0,77.16,4,0
USR_06473,B (Treatment),0,37.91,7,6
USR_06474,B (Treatment),0,34.08,7,2
USR_06475,B (Treatment),0,130.0,6,1
USR_06476,B (Treatment),0,16.34,10,4
USR_06477,B (Treatment),0,47.42,5,5
USR_06478,B (Treatment),0,40.21,6,6
USR_06479,B (Treatment),0,40.01,7,4
USR_06480,B (Treatment),0,74.45,4,1
USR_06481,B (Treatment),0,63.85,2,0
USR_06482,B (Treatment),1,52.77,4,1
USR_06483,B (Treatment),0,10.58,3,0
USR_06484,B (Treatment),0,21.39,5,3
